Time,Operator,Technology,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),IP Thrpt UL,Network Thrpt UL,Lat,Long,PCI​ (PCell),Speed o.g.
2024-11-22 11:51:26.943,SGP-M1,5G-NR,-91.1,-12.5,30.962,5.977,1.291833,103.808655,640.0,30.0
2024-11-22 11:51:27.433,SGP-M1,5G-NR,-97.1,-14.6,5.601,4.361,1.291803,103.808677,640.0,30.0
2024-11-22 11:51:27.934,SGP-M1,5G-NR,-85.9,-11.8,5.25,21.895,1.29175,103.808724,707.0,30.0
2024-11-22 11:51:29.001,SGP-M1,5G-NR,-78.4,-10.6,32.632,32.929,1.291698,103.808771,707.0,30.0
2024-11-22 11:51:30.000,SGP-M1,5G-NR,-82.9,-10.9,9.97,10.452,1.291645,103.808818,707.0,30.0
2024-11-22 11:51:30.946,SGP-M1,5G-NR,-90.8,-12.1,4.552,0.648,1.291592,103.808864,707.0,30.0
2024-11-22 11:51:31.501,SGP-M1,5G-NR,-89.1,-11.6,16.937,12.214,1.291539,103.808911,707.0,30.0
2024-11-22 11:51:32.158,SGP-M1,5G-NR,-92.4,-13.4,11.824,11.906,1.291487,103.808958,707.0,30.0
2024-11-22 11:51:32.783,SGP-M1,5G-NR,-91.4,-13.6,14.161,13.849,1.291487,103.808958,707.0,30.0
2024-11-22 11:51:33.294,SGP-M1,5G-NR,-90.4,-13.3,15.384,15.507,1.291434,103.809005,707.0,30.0
2024-11-22 11:51:33.955,SGP-M1,5G-NR,-90.7,-13.5,15.464,29.744,1.291434,103.809005,707.0,30.0
2024-11-22 11:51:34.456,SGP-M1,5G-NR,-81.3,-10.6,31.855,63.218,1.291389,103.809063,640.0,30.0
2024-11-22 11:51:34.959,SGP-M1,5G-NR,-85.4,-10.9,62.808,51.761,1.291373,103.809097,640.0,30.0
2024-11-22 11:51:35.459,SGP-M1,5G-NR,-87.4,-11.5,48.917,44.696,1.291356,103.80913,640.0,30.0
2024-11-22 11:51:35.956,SGP-M1,5G-NR,-87.8,-11.4,47.245,43.628,1.291339,103.809164,640.0,30.0
2024-11-22 11:51:36.457,SGP-M1,5G-NR,-89.1,-12.2,34.397,18.384,1.291322,103.809198,640.0,31.0
2024-11-22 11:51:37.000,SGP-M1,5G-NR,-80.7,-10.5,24.187,22.618,1.291322,103.809198,707.0,31.0
2024-11-22 11:51:37.500,SGP-M1,5G-NR,-86.5,-11.2,22.166,24.319,1.291294,103.809271,707.0,30.0
2024-11-22 11:51:38.012,SGP-M1,5G-NR,-86.2,-11.1,25.485,24.313,1.291291,103.809349,707.0,30.0
2024-11-22 11:51:38.683,SGP-M1,5G-NR,-89.0,-11.6,23.982,25.616,1.291291,103.809349,707.0,30.0
2024-11-22 11:51:39.223,SGP-M1,5G-NR,-85.4,-11.0,25.498,25.608,1.291278,103.809423,707.0,29.0
2024-11-22 11:51:39.584,SGP-M1,5G-NR,-82.9,-10.9,46.139,44.071,1.29127,103.809457,707.0,27.0
2024-11-22 11:51:40.124,SGP-M1,5G-NR,-72.9,-10.4,24.274,26.46,1.291262,103.80949,706.0,27.0
2024-11-22 11:51:40.654,SGP-M1,5G-NR,-69.8,-10.4,54.897,61.642,1.291256,103.809524,706.0,26.0
2024-11-22 11:51:41.164,SGP-M1,5G-NR,-70.9,-10.4,24.658,30.041,1.29125,103.809557,706.0,26.0
2024-11-22 11:51:41.966,SGP-M1,5G-NR,-76.1,-10.4,9.634,30.412,1.29125,103.809557,706.0,26.0
2024-11-22 11:51:42.471,SGP-M1,5G-NR,-82.7,-10.7,29.791,31.051,1.291241,103.809622,706.0,26.0
2024-11-22 11:51:42.975,SGP-M1,5G-NR,-79.9,-10.5,29.937,30.026,1.291233,103.809653,706.0,25.0
2024-11-22 11:51:43.476,SGP-M1,5G-NR,-82.5,-10.7,29.948,29.853,1.291225,103.809684,706.0,25.0
2024-11-22 11:51:43.977,SGP-M1,5G-NR,-84.1,-11.2,29.905,20.358,1.29122,103.80971,706.0,23.0
2024-11-22 11:51:44.481,SGP-M1,5G-NR,-89.9,-13.3,25.167,18.048,1.291215,103.809735,706.0,21.0
2024-11-22 11:51:44.942,SGP-M1,5G-NR,-93.8,-15.2,18.095,7.129,1.291215,103.809735,706.0,21.0
