Time,Operator,Technology,RSRP,RSRQ,IP Thrpt UL,Network Thrpt UL,Lat,Long,PCI,Speed o.g.
2024-11-22 12:28:25.793,SGP-M1,5G-NR,-80.0,-10.5,0.003,0.121,1.301137,103.783792,414.0,24.0
2024-11-22 12:28:26.075,SGP-M1,5G-NR,-90.9,-12.9,0.002,0.121,1.301156,103.783776,414.0,21.0
2024-11-22 12:28:26.585,SGP-M1,5G-NR,-90.0,-12.1,0.003,0.122,1.301171,103.783765,414.0,18.0
2024-11-22 12:28:27.095,SGP-M1,5G-NR,-88.8,-11.5,0.002,0.11,1.301185,103.783754,414.0,15.0
2024-11-22 12:28:27.575,SGP-M1,5G-NR,-88.4,-11.8,0.003,0.119,1.301196,103.783741,414.0,13.0
2024-11-22 12:28:28.094,SGP-M1,5G-NR,-87.7,-11.5,0.002,0.126,1.301206,103.783727,414.0,12.0
2024-11-22 12:28:29.000,SGP-M1,5G-NR,-84.4,-11.2,0.003,0.128,1.301206,103.783727,414.0,12.0
2024-11-22 12:28:29.500,SGP-M1,5G-NR,-87.7,-12.5,0.002,0.115,1.301217,103.783706,414.0,9.0
2024-11-22 12:28:30.013,SGP-M1,5G-NR,-90.3,-12.5,0.003,0.119,1.301224,103.783683,414.0,8.0
2024-11-22 12:28:30.784,SGP-M1,5G-NR,-91.8,-12.1,0.003,0.062,1.301218,103.783668,414.0,9.0
2024-11-22 12:28:31.285,SGP-M1,5G-NR,-88.8,-11.3,0.002,0.144,1.301212,103.783654,414.0,11.0
2024-11-22 12:28:32.000,SGP-M1,5G-NR,-83.9,-10.8,0.003,0.126,1.301205,103.783636,414.0,12.0
2024-11-22 12:28:32.501,SGP-M1,5G-NR,-90.6,-11.5,0.002,0.127,1.301198,103.783619,414.0,14.0
2024-11-22 12:28:33.032,SGP-M1,5G-NR,-93.3,-12.4,0.002,0.09,1.301168,103.783568,414.0,20.0
2024-11-22 12:28:33.500,SGP-M1,5G-NR,-99.2,-13.5,0.003,0.097,1.301168,103.783568,414.0,20.0
2024-11-22 12:28:34.016,SGP-M1,5G-NR,-96.2,-11.5,0.002,0.095,1.301136,103.783521,344.0,23.0
2024-11-22 12:28:34.788,SGP-M1,5G-NR,-94.3,-11.5,0.003,0.08,1.301136,103.783521,344.0,23.0
2024-11-22 12:28:35.293,SGP-M1,5G-NR,-92.6,-11.1,0.002,0.081,1.301093,103.783461,344.0,27.0
2024-11-22 12:28:35.873,SGP-M1,5G-NR,-93.2,-11.1,0.002,0.09,1.301069,103.783426,344.0,28.0
2024-11-22 12:28:36.394,SGP-M1,5G-NR,-93.2,-11.0,0.003,0.077,1.301045,103.783391,344.0,31.0
2024-11-22 12:28:36.934,SGP-M1,5G-NR,-92.3,-11.1,0.002,0.088,1.301025,103.783354,344.0,32.0
2024-11-22 12:28:37.454,SGP-M1,5G-NR,-91.0,-10.9,0.003,0.098,1.301005,103.783318,344.0,33.0
2024-11-22 12:28:38.023,SGP-M1,5G-NR,-89.2,-10.5,0.002,0.116,1.300955,103.783245,344.0,35.0
2024-11-22 12:28:38.523,SGP-M1,5G-NR,-89.2,-10.8,0.003,0.108,1.300929,103.783205,344.0,36.0
2024-11-22 12:28:39.023,SGP-M1,5G-NR,-89.8,-10.7,0.002,0.12,1.300902,103.783165,344.0,38.0
2024-11-22 12:28:39.524,SGP-M1,5G-NR,-88.9,-11.0,0.003,0.111,1.300876,103.783122,344.0,38.0
2024-11-22 12:28:40.025,SGP-M1,5G-NR,-88.3,-10.8,0.002,0.101,1.30085,103.78308,344.0,39.0
2024-11-22 12:28:40.994,SGP-M1,5G-NR,-88.9,-10.8,0.002,0.093,1.30085,103.78308,344.0,39.0
2024-11-22 12:28:41.502,SGP-M1,5G-NR,-88.9,-10.8,0.002,0.078,1.300792,103.782992,344.0,42.0
2024-11-22 12:28:42.020,SGP-M1,5G-NR,-92.7,-11.4,0.003,0.084,1.300728,103.782908,344.0,43.0
2024-11-22 12:28:42.505,SGP-M1,5G-NR,-95.5,-12.3,0.002,0.098,1.300728,103.782908,344.0,43.0
2024-11-22 12:28:43.001,SGP-M1,5G-NR,-96.1,-12.1,0.003,0.089,1.300728,103.782908,344.0,43.0
2024-11-22 12:28:43.500,SGP-M1,5G-NR,-94.8,-11.8,0.002,0.081,1.300663,103.782813,344.0,44.0
2024-11-22 12:28:44.013,SGP-M1,5G-NR,-96.0,-11.9,0.003,0.09,1.300605,103.782717,344.0,43.0
2024-11-22 12:28:44.501,SGP-M1,5G-NR,-99.7,-13.2,0.002,0.066,1.300605,103.782717,344.0,43.0
2024-11-22 12:28:44.815,SGP-M1,5G-NR,-99.9,-14.2,0.002,0.063,1.300575,103.782673,344.0,43.0
2024-11-22 12:28:45.279,SGP-M1,5G-NR,-99.8,-14.6,0.003,0.061,1.300545,103.78263,344.0,43.0
2024-11-22 12:28:45.629,SGP-M1,5G-NR,-102.1,-15.1,0.002,0.086,1.300545,103.78263,344.0,43.0
2024-11-22 12:28:46.475,SGP-M1,5G-NR,-90.1,-11.8,0.002,0.032,1.300492,103.78253,7.0,42.0
2024-11-22 12:28:47.282,SGP-M1,5G-NR,-90.1,-11.3,0.002,0.016,1.300437,103.782441,7.0,40.0
2024-11-22 12:28:48.001,SGP-M1,5G-NR,-87.3,-11.0,0.003,0.024,1.30041,103.782401,7.0,39.0
2024-11-22 12:28:48.500,SGP-M1,5G-NR,-83.3,-10.8,0.001,0.012,1.300383,103.782361,7.0,39.0
2024-11-22 12:28:49.021,SGP-M1,5G-NR,-89.3,-11.5,0.003,0.027,1.300335,103.78228,7.0,37.0
2024-11-22 12:28:49.625,SGP-M1,5G-NR,-87.7,-11.0,0.002,0.032,1.300335,103.78228,7.0,37.0
2024-11-22 12:28:50.239,SGP-M1,5G-NR,-89.2,-11.2,0.002,0.035,1.300296,103.782199,7.0,36.0
2024-11-22 12:28:50.755,SGP-M1,5G-NR,-87.9,-11.3,0.003,0.043,1.300283,103.78216,7.0,35.0
2024-11-22 12:28:51.289,SGP-M1,5G-NR,-89.1,-11.8,0.002,0.037,1.300269,103.782121,7.0,34.0
2024-11-22 12:28:52.195,SGP-M1,5G-NR,-90.2,-11.9,0.002,0.031,1.300247,103.782038,7.0,34.0
2024-11-22 12:28:52.793,SGP-M1,5G-NR,-87.4,-11.5,0.002,0.016,1.300237,103.781996,7.0,33.0
2024-11-22 12:28:53.282,SGP-M1,5G-NR,-84.6,-11.1,0.003,0.042,1.300226,103.781955,7.0,32.0
2024-11-22 12:28:53.792,SGP-M1,5G-NR,-87.2,-11.5,0.002,0.043,1.300215,103.781917,7.0,31.0
2024-11-22 12:28:54.755,SGP-M1,5G-NR,-83.3,-10.9,0.002,0.034,1.300203,103.78188,7.0,31.0
2024-11-22 12:28:55.055,SGP-M1,5G-NR,-91.7,-12.7,0.003,0.029,1.300194,103.781811,7.0,28.0
2024-11-22 12:28:55.516,SGP-M1,5G-NR,-92.4,-12.8,0.002,0.034,1.300194,103.781779,7.0,27.0
2024-11-22 12:28:56.000,SGP-M1,5G-NR,-90.0,-12.7,0.003,0.017,1.300194,103.781779,7.0,27.0
2024-11-22 12:28:56.500,SGP-M1,5G-NR,-91.5,-13.1,0.002,0.029,1.300193,103.781747,7.0,26.0
2024-11-22 12:28:57.012,SGP-M1,5G-NR,-92.4,-12.7,0.003,0.028,1.300207,103.781676,7.0,27.0
2024-11-22 12:28:57.513,SGP-M1,5G-NR,-92.5,-13.5,0.002,0.022,1.300224,103.781644,7.0,27.0
2024-11-22 12:28:58.095,SGP-M1,5G-NR,-92.0,-12.8,0.002,0.018,1.30024,103.781611,7.0,27.0
2024-11-22 12:28:58.595,SGP-M1,5G-NR,-93.4,-12.5,0.012,0.021,1.300264,103.781585,7.0,27.0
2024-11-22 12:28:59.075,SGP-M1,5G-NR,-95.8,-13.3,0.002,0.042,1.300287,103.781558,7.0,28.0
2024-11-22 12:28:59.741,SGP-M1,5G-NR,-96.6,-12.8,0.003,0.015,1.300287,103.781558,7.0,28.0
2024-11-22 12:29:00.290,SGP-M1,5G-NR,-97.3,-13.5,0.002,0.025,1.300348,103.78152,7.0,30.0
2024-11-22 12:29:01.000,SGP-M1,5G-NR,-94.3,-12.7,0.003,0.018,1.300379,103.7815,7.0,29.0
2024-11-22 12:29:01.502,SGP-M1,5G-NR,-98.0,-14.0,0.002,0.029,1.300409,103.78148,7.0,29.0
2024-11-22 12:29:02.000,SGP-M1,5G-NR,-96.3,-14.0,0.003,0.018,1.300446,103.781454,7.0,30.0
2024-11-22 12:29:02.345,SGP-M1,5G-NR,-97.2,-14.4,0.003,0.007,1.300482,103.781427,7.0,33.0
2024-11-22 12:29:02.836,SGP-M1,5G-NR,-99.3,-14.8,0.002,0.012,1.300514,103.781393,7.0,33.0
2024-11-22 12:29:03.500,SGP-M1,5G-NR,-99.6,-17.4,0.003,0.01,1.300545,103.781358,7.0,34.0
2024-11-22 12:29:04.018,SGP-M1,5G-NR,-98.3,-15.7,0.002,0.006,1.300613,103.781303,7.0,34.0
2024-11-22 12:29:04.668,SGP-M1,5G-NR,-90.3,-12.4,0.002,0.011,1.300643,103.781281,7.0,32.0
2024-11-22 12:29:05.455,SGP-M1,5G-NR,-99.5,-16.3,0.002,0.012,1.300673,103.781259,7.0,31.0
2024-11-22 12:29:05.983,SGP-M1,5G-NR,-88.9,-10.8,0.002,0.015,1.300696,103.781246,344.0,27.0
2024-11-22 12:29:06.499,SGP-M1,5G-NR,-89.2,-11.3,0.003,0.076,1.300719,103.781232,344.0,23.0
2024-11-22 12:29:07.000,SGP-M1,5G-NR,-88.9,-12.1,0.002,0.148,1.30074,103.781225,344.0,20.0
2024-11-22 12:29:07.501,SGP-M1,5G-NR,-91.3,-11.8,0.003,0.12,1.300761,103.781217,344.0,18.0
2024-11-22 12:29:08.015,SGP-M1,5G-NR,-89.0,-11.0,0.002,0.109,1.300799,103.781188,344.0,16.0
2024-11-22 12:29:08.517,SGP-M1,5G-NR,-90.4,-11.1,0.009,0.124,1.300813,103.781179,344.0,14.0
2024-11-22 12:29:09.019,SGP-M1,5G-NR,-89.3,-11.1,0.003,0.107,1.300826,103.78117,344.0,12.0
2024-11-22 12:29:09.521,SGP-M1,5G-NR,-88.9,-11.0,0.002,0.101,1.300847,103.781155,344.0,13.0
2024-11-22 12:29:10.024,SGP-M1,5G-NR,-88.3,-10.9,0.003,0.126,1.300867,103.78114,344.0,15.0
2024-11-22 12:29:10.505,SGP-M1,5G-NR,-87.1,-10.9,0.002,0.121,1.300867,103.78114,344.0,15.0
2024-11-22 12:29:11.000,SGP-M1,5G-NR,-88.8,-10.8,0.003,0.115,1.300867,103.78114,344.0,15.0
2024-11-22 12:29:11.302,SGP-M1,5G-NR,-86.5,-10.6,0.003,0.1,1.30091,103.78112,344.0,17.0
2024-11-22 12:29:11.772,SGP-M1,5G-NR,-85.4,-10.6,0.002,0.123,1.300929,103.781103,344.0,17.0
2024-11-22 12:29:12.270,SGP-M1,5G-NR,-85.5,-10.7,0.003,0.124,1.300948,103.781085,344.0,18.0
2024-11-22 12:29:13.001,SGP-M1,5G-NR,-86.7,-10.7,0.003,0.103,1.300948,103.781085,344.0,18.0
2024-11-22 12:29:13.545,SGP-M1,5G-NR,-86.7,-10.8,0.003,0.111,1.300982,103.781056,344.0,16.0
2024-11-22 12:29:14.025,SGP-M1,5G-NR,-86.3,-10.6,0.002,0.118,1.301008,103.781033,344.0,13.0
2024-11-22 12:29:14.520,SGP-M1,5G-NR,-87.2,-10.7,0.002,0.117,1.301017,103.78102,344.0,12.0
2024-11-22 12:29:15.002,SGP-M1,5G-NR,-88.5,-10.9,0.003,0.12,1.301017,103.78102,344.0,12.0
2024-11-22 12:29:15.501,SGP-M1,5G-NR,-89.3,-11.1,0.002,0.098,1.301026,103.781006,344.0,11.0
2024-11-22 12:29:16.000,SGP-M1,5G-NR,-87.3,-11.0,0.003,0.105,1.301026,103.781006,344.0,11.0
2024-11-22 12:29:16.425,SGP-M1,5G-NR,-88.8,-11.0,0.003,0.116,1.301044,103.78099,344.0,7.0
2024-11-22 12:29:17.001,SGP-M1,5G-NR,-87.8,-10.9,0.003,0.127,1.301044,103.78099,344.0,7.0
2024-11-22 12:29:17.283,SGP-M1,5G-NR,-85.7,-10.6,0.003,0.097,1.301047,103.780971,344.0,6.0
2024-11-22 12:29:17.865,SGP-M1,5G-NR,-85.7,-10.8,0.003,0.129,1.301049,103.780958,344.0,7.0
2024-11-22 12:29:18.374,SGP-M1,5G-NR,-82.5,-10.6,0.002,0.103,1.301051,103.780944,344.0,8.0
2024-11-22 12:29:18.985,SGP-M1,5G-NR,-83.1,-10.5,0.003,0.111,1.301051,103.780944,344.0,8.0
2024-11-22 12:29:19.475,SGP-M1,5G-NR,-82.1,-10.5,0.002,0.109,1.301049,103.780919,344.0,9.0
2024-11-22 12:29:19.770,SGP-M1,5G-NR,-82.5,-10.6,0.003,0.127,1.301046,103.780905,344.0,9.0
2024-11-22 12:29:20.434,SGP-M1,5G-NR,-85.4,-11.0,0.003,0.135,1.301042,103.780892,344.0,10.0
2024-11-22 12:29:20.778,SGP-M1,5G-NR,-84.2,-10.8,0.002,0.134,1.301037,103.780878,344.0,10.0
2024-11-22 12:29:21.280,SGP-M1,5G-NR,-86.1,-10.9,0.003,0.122,1.301032,103.780865,344.0,11.0
2024-11-22 12:29:22.001,SGP-M1,5G-NR,-83.8,-11.0,0.003,0.143,1.301032,103.780865,344.0,11.0
2024-11-22 12:29:22.514,SGP-M1,5G-NR,-82.7,-10.8,0.003,0.117,1.301019,103.780839,344.0,11.0
2024-11-22 12:29:23.026,SGP-M1,5G-NR,-82.2,-11.0,0.002,0.127,1.301008,103.780816,344.0,9.0
2024-11-22 12:29:23.634,SGP-M1,5G-NR,-83.7,-11.8,0.003,0.143,1.301008,103.780816,344.0,9.0
2024-11-22 12:29:24.020,SGP-M1,5G-NR,-83.9,-10.9,0.002,0.128,1.300997,103.780796,344.0,7.0
2024-11-22 12:29:24.435,SGP-M1,5G-NR,-83.3,-10.8,0.002,0.12,1.300997,103.780796,344.0,7.0
2024-11-22 12:29:25.019,SGP-M1,5G-NR,-82.5,-11.0,0.003,0.135,1.300987,103.780771,344.0,11.0
2024-11-22 12:29:25.395,SGP-M1,5G-NR,-83.6,-12.1,0.003,0.128,1.300987,103.780771,344.0,11.0
2024-11-22 12:29:25.783,SGP-M1,5G-NR,-85.6,-11.6,0.003,0.116,1.30098,103.780755,344.0,11.0
2024-11-22 12:29:26.033,SGP-M1,5G-NR,-85.5,-11.4,0.002,0.116,1.300973,103.780739,344.0,12.0
2024-11-22 12:29:26.539,SGP-M1,5G-NR,-84.2,-12.0,0.003,0.106,1.300966,103.780722,344.0,12.0
2024-11-22 12:29:26.995,SGP-M1,5G-NR,-84.8,-11.6,0.003,0.127,1.300966,103.780722,344.0,12.0
2024-11-22 12:29:27.315,SGP-M1,5G-NR,-84.2,-11.2,0.002,0.124,1.300958,103.780705,344.0,13.0
2024-11-22 12:29:27.795,SGP-M1,5G-NR,-84.7,-11.1,0.002,0.123,1.300958,103.780705,344.0,13.0
2024-11-22 12:29:28.275,SGP-M1,5G-NR,-83.7,-10.8,0.003,0.149,1.300943,103.780674,344.0,12.0
2024-11-22 12:29:29.000,SGP-M1,5G-NR,-79.3,-10.6,0.002,0.149,1.300933,103.780663,344.0,11.0
2024-11-22 12:29:29.394,SGP-M1,5G-NR,-79.7,-10.8,0.002,0.129,1.300923,103.780652,344.0,11.0
2024-11-22 12:29:30.104,SGP-M1,5G-NR,-80.7,-10.8,0.003,0.154,1.300902,103.780638,344.0,9.0
2024-11-22 12:29:30.499,SGP-M1,5G-NR,-78.0,-10.5,0.0,0.167,1.300902,103.780638,344.0,9.0
2024-11-22 12:29:30.835,SGP-M1,5G-NR,-76.6,-10.5,0.0,0.136,1.300902,103.780638,344.0,9.0
2024-11-22 12:29:31.545,SGP-M1,5G-NR,-76.9,-10.5,0.0,0.151,1.300885,103.780638,344.0,6.0
2024-11-22 12:29:32.028,SGP-M1,5G-NR,-76.0,-10.4,0.0,0.006,1.300867,103.780646,344.0,7.0
2024-11-22 12:29:33.455,SGP-M1,5G-NR,-79.7,-10.4,0.0,0.006,1.300848,103.780658,344.0,7.0
2024-11-22 12:29:34.577,SGP-M1,5G-NR,-83.3,-10.5,0.0,0.006,1.300833,103.780676,344.0,8.0
2024-11-22 12:29:35.695,SGP-M1,5G-NR,-76.7,-10.4,0.0,0.006,1.300802,103.780717,344.0,13.0
2024-11-22 12:29:36.826,SGP-M1,5G-NR,-80.3,-10.4,0.0,0.004,1.300778,103.780749,344.0,15.0
2024-11-22 12:29:37.145,SGP-M1,5G-NR,-83.4,-10.4,0.0,0.144,1.300766,103.780766,344.0,15.0
2024-11-22 12:29:38.519,SGP-M1,5G-NR,-87.3,-10.7,0.0,0.144,1.30073,103.780823,344.0,16.0
2024-11-22 12:29:39.520,SGP-M1,5G-NR,-82.7,-10.5,0.0,0.144,1.300703,103.78086,344.0,17.0
