Time,Network,Operator,Technology,MCC,MNC,Network Thrpt DL,Network Thrpt UL,IP Thrpt UL,IP Thrpt DL,Cell ID,gNB,Num Beams,Num SCS Carrier​ (PCell),PCI​ (PCell),SS-RSRP,SS-RSRQ​ (PCell),SS-SINR​ (PCell),Beam Index​ (PCell),Max MIMO-Layers CB PUSCH,Lat,Long,Speed o.g.,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),CSI-RSRP,Num PUSCH Carrier,Num Slots​ (PCell),Bytes Transferred​ (PCell),Sched PUSCH Thp​ (PCell),Net PUSCH Thp​ (PCell),Retransmission​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),Max Num Layers​ (PCell),Modulation​ (PCell),Layer​ (PCell),MAC UL Thp​ (PCell)
15:08.4,Home network,SGP-M1,5G-NR,525,3,151.065,0.124,0,150.087,11264084922,687505,,1,343,-95.9,-10.6,18,0,,,,,15,23.94,23.94,,,1,33,7689,0.119,0.119,0,233,33,3,15,20,121.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:08.4,Home network,SGP-M1,5G-NR,525,3,151.065,0.124,0,150.087,11264084922,687505,,1,343,-95.9,-10.6,18,0,,,,,15,23.94,23.94,,,1,35,8155,0.124,0.124,0,233,35,3,15,20,118.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:08.4,Home network,SGP-M1,5G-NR,525,3,151.065,0.124,0,150.087,11264084922,687505,,1,343,-95.9,-10.6,18,0,,1.300028,103.781073,0,15,23.94,23.94,,,1,35,8155,0.124,0.124,0,233,35,3,15,20,118.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:08.5,Home network,SGP-M1,5G-NR,525,3,151.065,0.124,0,156.385,11264084922,687505,,1,343,-95.9,-10.6,18,0,,1.300028,103.781073,0,15,23.94,23.94,,,1,35,8155,0.124,0.124,0,233,35,3,15,20,118.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:08.7,Home network,SGP-M1,5G-NR,525,3,151.065,0.124,0,156.385,11264084922,687505,,1,343,-94,-10.4,18.1,0,,1.300028,103.781073,0,15,23.94,23.94,,,1,35,8155,0.124,0.124,0,233,35,3,15,20,118.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:08.8,Home network,SGP-M1,5G-NR,525,3,153.679,0.124,0,156.385,11264084922,687505,,1,343,-94,-10.4,18.1,0,,1.300028,103.781073,0,15,23.94,23.94,,,1,35,8155,0.124,0.124,0,233,35,3,15,20,118.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:08.9,Home network,SGP-M1,5G-NR,525,3,153.679,0.128,0,156.385,11264084922,687505,,1,343,-94,-10.4,18.1,0,,1.300028,103.781073,0,15,23.94,23.94,,,1,35,8155,0.124,0.124,0,233,35,3,15,20,118.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:08.9,Home network,SGP-M1,5G-NR,525,3,153.679,0.128,0,156.385,11264084922,687505,,1,343,-94,-10.4,18.1,0,,1.300028,103.781073,0,15,23.94,23.94,,,1,35,8235,0.128,0.128,0,235.3,35,3,15.1,20,117.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.0,Home network,SGP-M1,5G-NR,525,3,153.679,0.128,0.001,156.385,11264084922,687505,,1,343,-94,-10.4,18.1,0,,1.300028,103.781073,0,15,23.94,23.94,,,1,35,8235,0.128,0.128,0,235.3,35,3,15.1,20,117.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.0,Home network,SGP-M1,5G-NR,525,3,153.679,0.128,0.001,154.71,11264084922,687505,,1,343,-94,-10.4,18.1,0,,1.300028,103.781073,0,15,23.94,23.94,,,1,35,8235,0.128,0.128,0,235.3,35,3,15.1,20,117.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.0,Home network,SGP-M1,5G-NR,525,3,153.679,0.128,0.001,154.71,11264084922,687505,,1,343,-94,-10.4,18.1,0,,,,,15,23.94,23.94,,,1,35,8235,0.128,0.128,0,235.3,35,3,15.1,20,117.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.0,Home network,SGP-M1,5G-NR,525,3,153.679,0.128,0.001,154.71,11264084922,687505,,1,343,-94,-10.4,18.1,0,,1.300027,103.781069,0,15,23.94,23.94,,,1,35,8235,0.128,0.128,0,235.3,35,3,15.1,20,117.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.2,Home network,SGP-M1,5G-NR,525,3,153.679,0.128,0.001,154.71,11264084922,687505,,1,343,-93,-10.4,14.7,0,,1.300027,103.781069,0,15,23.94,23.94,,,1,35,8235,0.128,0.128,0,235.3,35,3,15.1,20,117.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.3,Home network,SGP-M1,5G-NR,525,3,154.412,0.128,0.001,154.71,11264084922,687505,,1,343,-93,-10.4,14.7,0,,1.300027,103.781069,0,15,23.94,23.94,,,1,35,8235,0.128,0.128,0,235.3,35,3,15.1,20,117.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.4,Home network,SGP-M1,5G-NR,525,3,154.412,0.184,0.001,154.71,11264084922,687505,,1,343,-93,-10.4,14.7,0,,1.300027,103.781069,0,15,23.94,23.94,,,1,35,8235,0.128,0.128,0,235.3,35,3,15.1,20,117.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.4,Home network,SGP-M1,5G-NR,525,3,154.412,0.184,0.001,154.71,11264084922,687505,,1,343,-93,-10.4,14.7,0,,1.300027,103.781069,0,15,23.94,23.94,,,1,50,11770,0.184,0.184,0,235.4,50,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.5,Home network,SGP-M1,5G-NR,525,3,154.412,0.184,0.002,154.71,11264084922,687505,,1,343,-93,-10.4,14.7,0,,1.300027,103.781069,0,15,23.94,23.94,,,1,50,11770,0.184,0.184,0,235.4,50,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.5,Home network,SGP-M1,5G-NR,525,3,154.412,0.184,0.002,160.263,11264084922,687505,,1,343,-93,-10.4,14.7,0,,1.300027,103.781069,0,15,23.94,23.94,,,1,50,11770,0.184,0.184,0,235.4,50,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.7,Home network,SGP-M1,5G-NR,525,3,154.412,0.184,0.002,160.263,11264084922,687505,,1,343,-93,-10.4,14.7,0,,1.300027,103.781064,0,15,23.94,23.94,,,1,50,11770,0.184,0.184,0,235.4,50,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.7,Home network,SGP-M1,5G-NR,525,3,154.412,0.184,0.002,160.263,11264084922,687505,,1,343,-92.8,-10.5,15.2,0,,1.300027,103.781064,0,15,23.94,23.94,,,1,50,11770,0.184,0.184,0,235.4,50,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.8,Home network,SGP-M1,5G-NR,525,3,158.677,0.184,0.002,160.263,11264084922,687505,,1,343,-92.8,-10.5,15.2,0,,1.300027,103.781064,0,15,23.94,23.94,,,1,50,11770,0.184,0.184,0,235.4,50,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.9,Home network,SGP-M1,5G-NR,525,3,158.677,0.187,0.002,160.263,11264084922,687505,,1,343,-92.8,-10.5,15.2,0,,1.300027,103.781064,0,15,23.94,23.94,,,1,50,11770,0.184,0.184,0,235.4,50,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:09.9,Home network,SGP-M1,5G-NR,525,3,158.677,0.187,0.002,160.263,11264084922,687505,,1,343,-92.8,-10.5,15.2,0,,1.300027,103.781064,0,15,23.94,23.94,,,1,51,12079,0.187,0.187,0,236.8,51,3,15.2,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.0,Home network,SGP-M1,5G-NR,525,3,158.677,0.187,0.001,160.263,11264084922,687505,,1,343,-92.8,-10.5,15.2,0,,1.300027,103.781064,0,15,23.94,23.94,,,1,51,12079,0.187,0.187,0,236.8,51,3,15.2,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.0,Home network,SGP-M1,5G-NR,525,3,158.677,0.187,0.001,158.737,11264084922,687505,,1,343,-92.8,-10.5,15.2,0,,1.300027,103.781064,0,15,23.94,23.94,,,1,51,12079,0.187,0.187,0,236.8,51,3,15.2,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.0,Home network,SGP-M1,5G-NR,525,3,158.677,0.187,0.001,158.737,11264084922,687505,,1,343,-92.8,-10.5,15.2,0,,,,,15,23.94,23.94,,,1,51,12079,0.187,0.187,0,236.8,51,3,15.2,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.2,Home network,SGP-M1,5G-NR,525,3,158.677,0.187,0.001,158.737,11264084922,687505,,1,343,-91.4,-10.5,16.2,0,,,,,15,23.94,23.94,,,1,51,12079,0.187,0.187,0,236.8,51,3,15.2,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.3,Home network,SGP-M1,5G-NR,525,3,158.677,0.187,0.001,158.737,11264084922,687505,,1,343,-91.4,-10.5,16.2,0,,1.300027,103.78106,0,15,23.94,23.94,,,1,51,12079,0.187,0.187,0,236.8,51,3,15.2,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.3,Home network,SGP-M1,5G-NR,525,3,135.379,0.187,0.001,158.737,11264084922,687505,,1,343,-91.4,-10.5,16.2,0,,1.300027,103.78106,0,15,23.94,23.94,,,1,51,12079,0.187,0.187,0,236.8,51,3,15.2,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.4,Home network,SGP-M1,5G-NR,525,3,135.379,0.176,0.001,158.737,11264084922,687505,,1,343,-91.4,-10.5,16.2,0,,1.300027,103.78106,0,15,23.94,23.94,,,1,51,12079,0.187,0.187,0,236.8,51,3,15.2,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.4,Home network,SGP-M1,5G-NR,525,3,135.379,0.176,0.001,158.737,11264084922,687505,,1,343,-91.4,-10.5,16.2,0,,1.300027,103.78106,0,15,23.94,23.94,,,1,49,11477,0.176,0.176,0,234.2,49,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.5,Home network,SGP-M1,5G-NR,525,3,135.379,0.176,0.017,158.737,11264084922,687505,,1,343,-91.4,-10.5,16.2,0,,1.300027,103.78106,0,15,23.94,23.94,,,1,49,11477,0.176,0.176,0,234.2,49,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.5,Home network,SGP-M1,5G-NR,525,3,135.379,0.176,0.017,74.572,11264084922,687505,,1,343,-91.4,-10.5,16.2,0,,1.300027,103.78106,0,15,23.94,23.94,,,1,49,11477,0.176,0.176,0,234.2,49,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.7,Home network,SGP-M1,5G-NR,525,3,135.379,0.176,0.017,74.572,11264084922,687505,,1,343,-90.8,-10.5,13.4,0,,1.300027,103.78106,0,15,23.94,23.94,,,1,49,11477,0.176,0.176,0,234.2,49,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.8,Home network,SGP-M1,5G-NR,525,3,50.935,0.176,0.017,74.572,11264084922,687505,,1,343,-90.8,-10.5,13.4,0,,1.300027,103.78106,0,15,23.94,23.94,,,1,49,11477,0.176,0.176,0,234.2,49,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.9,Home network,SGP-M1,5G-NR,525,3,50.935,0.176,0.017,74.572,11264084922,687505,,1,343,-90.8,-10.5,13.4,0,,1.300027,103.781055,0,15,23.94,23.94,,,1,49,11477,0.176,0.176,0,234.2,49,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.9,Home network,SGP-M1,5G-NR,525,3,50.935,0.175,0.017,74.572,11264084922,687505,,1,343,-90.8,-10.5,13.4,0,,1.300027,103.781055,0,15,23.94,23.94,,,1,49,11477,0.176,0.176,0,234.2,49,3,15.1,20,118,1,64-QAM: 100.0,1 Layer: 100.0,
15:10.9,Home network,SGP-M1,5G-NR,525,3,50.935,0.175,0.017,74.572,11264084922,687505,,1,343,-90.8,-10.5,13.4,0,,1.300027,103.781055,0,15,23.94,23.94,,,1,49,11273,0.175,0.171,2,230.1,49,3,14.8,20,118.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.0,Home network,SGP-M1,5G-NR,525,3,50.935,0.175,0.008,74.572,11264084922,687505,,1,343,-90.8,-10.5,13.4,0,,1.300027,103.781055,0,15,23.94,23.94,,,1,49,11273,0.175,0.171,2,230.1,49,3,14.8,20,118.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.0,Home network,SGP-M1,5G-NR,525,3,50.935,0.175,0.008,111.359,11264084922,687505,,1,343,-90.8,-10.5,13.4,0,,1.300027,103.781055,0,15,23.94,23.94,,,1,49,11273,0.175,0.171,2,230.1,49,3,14.8,20,118.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.0,Home network,SGP-M1,5G-NR,525,3,50.935,0.175,0.008,111.359,11264084922,687505,,1,343,-90.8,-10.5,13.4,0,,,,,15,23.94,23.94,,,1,49,11273,0.175,0.171,2,230.1,49,3,14.8,20,118.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.2,Home network,SGP-M1,5G-NR,525,3,50.935,0.175,0.008,111.359,11264084922,687505,,1,343,-92.4,-10.8,8.7,0,,,,,15,23.94,23.94,,,1,49,11273,0.175,0.171,2,230.1,49,3,14.8,20,118.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.3,Home network,SGP-M1,5G-NR,525,3,152.039,0.175,0.008,111.359,11264084922,687505,,1,343,-92.4,-10.8,8.7,0,,,,,15,23.94,23.94,,,1,49,11273,0.175,0.171,2,230.1,49,3,14.8,20,118.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.4,Home network,SGP-M1,5G-NR,525,3,152.039,0.145,0.008,111.359,11264084922,687505,,1,343,-92.4,-10.8,8.7,0,,,,,15,23.94,23.94,,,1,49,11273,0.175,0.171,2,230.1,49,3,14.8,20,118.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.4,Home network,SGP-M1,5G-NR,525,3,152.039,0.145,0.008,111.359,11264084922,687505,,1,343,-92.4,-10.8,8.7,0,,,,,15,23.94,23.94,,,1,43,9571,0.148,0.148,0,222.6,43,3,14.3,20,119.8,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.5,Home network,SGP-M1,5G-NR,525,3,152.039,0.145,0.008,111.359,11264084922,687505,,1,343,-92.4,-10.8,8.7,0,,1.300026,103.781051,0,15,23.94,23.94,,,1,43,9571,0.148,0.148,0,222.6,43,3,14.3,20,119.8,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.5,Home network,SGP-M1,5G-NR,525,3,152.039,0.145,0,111.359,11264084922,687505,,1,343,-92.4,-10.8,8.7,0,,1.300026,103.781051,0,15,23.94,23.94,,,1,43,9571,0.148,0.148,0,222.6,43,3,14.3,20,119.8,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.5,Home network,SGP-M1,5G-NR,525,3,152.039,0.145,0,116.939,11264084922,687505,,1,343,-92.4,-10.8,8.7,0,,1.300026,103.781051,0,15,23.94,23.94,,,1,43,9571,0.148,0.148,0,222.6,43,3,14.3,20,119.8,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.7,Home network,SGP-M1,5G-NR,525,3,152.039,0.145,0,116.939,11264084922,687505,,1,343,-94.4,-11,10.8,0,,1.300026,103.781051,0,15,23.94,23.94,,,1,43,9571,0.148,0.148,0,222.6,43,3,14.3,20,119.8,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.8,Home network,SGP-M1,5G-NR,525,3,119.09,0.145,0,116.939,11264084922,687505,,1,343,-94.4,-11,10.8,0,,1.300026,103.781051,0,15,23.94,23.94,,,1,43,9571,0.148,0.148,0,222.6,43,3,14.3,20,119.8,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.9,Home network,SGP-M1,5G-NR,525,3,119.09,0.115,0,116.939,11264084922,687505,,1,343,-94.4,-11,10.8,0,,1.300026,103.781051,0,15,23.94,23.94,,,1,43,9571,0.148,0.148,0,222.6,43,3,14.3,20,119.8,1,64-QAM: 100.0,1 Layer: 100.0,
15:11.9,Home network,SGP-M1,5G-NR,525,3,119.09,0.115,0,116.939,11264084922,687505,,1,343,-94.4,-11,10.8,0,,1.300026,103.781051,0,15,23.94,23.94,,,1,34,7546,0.115,0.115,0,221.9,34,3,14.3,20,120.5,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.0,Home network,SGP-M1,5G-NR,525,3,119.09,0.115,0.008,116.939,11264084922,687505,,1,343,-94.4,-11,10.8,0,,1.300026,103.781051,0,15,23.94,23.94,,,1,34,7546,0.115,0.115,0,221.9,34,3,14.3,20,120.5,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.0,Home network,SGP-M1,5G-NR,525,3,119.09,0.115,0.008,156.833,11264084922,687505,,1,343,-94.4,-11,10.8,0,,1.300026,103.781051,0,15,23.94,23.94,,,1,34,7546,0.115,0.115,0,221.9,34,3,14.3,20,120.5,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.0,Home network,SGP-M1,5G-NR,525,3,119.09,0.115,0.008,156.833,11264084922,687505,,1,343,-94.4,-11,10.8,0,,,,,15,23.94,23.94,,,1,34,7546,0.115,0.115,0,221.9,34,3,14.3,20,120.5,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.1,Home network,SGP-M1,5G-NR,525,3,119.09,0.115,0.008,156.833,11264084922,687505,,1,343,-94.4,-11,10.8,0,,1.300026,103.781046,0,15,23.94,23.94,,,1,34,7546,0.115,0.115,0,221.9,34,3,14.3,20,120.5,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.2,Home network,SGP-M1,5G-NR,525,3,119.09,0.115,0.008,156.833,11264084922,687505,,1,343,-93.8,-10.8,14.8,0,,1.300026,103.781046,0,15,23.94,23.94,,,1,34,7546,0.115,0.115,0,221.9,34,3,14.3,20,120.5,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.3,Home network,SGP-M1,5G-NR,525,3,157.326,0.115,0.008,156.833,11264084922,687505,,1,343,-93.8,-10.8,14.8,0,,1.300026,103.781046,0,15,23.94,23.94,,,1,34,7546,0.115,0.115,0,221.9,34,3,14.3,20,120.5,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.4,Home network,SGP-M1,5G-NR,525,3,157.326,0.124,0.008,156.833,11264084922,687505,,1,343,-93.8,-10.8,14.8,0,,1.300026,103.781046,0,15,23.94,23.94,,,1,34,7546,0.115,0.115,0,221.9,34,3,14.3,20,120.5,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.4,Home network,SGP-M1,5G-NR,525,3,157.326,0.124,0.008,156.833,11264084922,687505,,1,343,-93.8,-10.8,14.8,0,,1.300026,103.781046,0,15,23.94,23.94,,,1,35,8183,0.128,0.124,2.9,233.8,35,3,14.9,20,120,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.5,Home network,SGP-M1,5G-NR,525,3,157.326,0.124,0.002,156.833,11264084922,687505,,1,343,-93.8,-10.8,14.8,0,,1.300026,103.781046,0,15,23.94,23.94,,,1,35,8183,0.128,0.124,2.9,233.8,35,3,14.9,20,120,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.5,Home network,SGP-M1,5G-NR,525,3,157.326,0.124,0.002,158.764,11264084922,687505,,1,343,-93.8,-10.8,14.8,0,,1.300026,103.781046,0,15,23.94,23.94,,,1,35,8183,0.128,0.124,2.9,233.8,35,3,14.9,20,120,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.7,Home network,SGP-M1,5G-NR,525,3,157.326,0.124,0.002,158.764,11264084922,687505,,1,343,-93.8,-10.8,14.8,0,,1.300026,103.781042,0,15,23.94,23.94,,,1,35,8183,0.128,0.124,2.9,233.8,35,3,14.9,20,120,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.7,Home network,SGP-M1,5G-NR,525,3,157.326,0.124,0.002,158.764,11264084922,687505,,1,343,-94.1,-10.7,14.7,0,,1.300026,103.781042,0,15,23.94,23.94,,,1,35,8183,0.128,0.124,2.9,233.8,35,3,14.9,20,120,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.8,Home network,SGP-M1,5G-NR,525,3,158.795,0.124,0.002,158.764,11264084922,687505,,1,343,-94.1,-10.7,14.7,0,,1.300026,103.781042,0,15,23.94,23.94,,,1,35,8183,0.128,0.124,2.9,233.8,35,3,14.9,20,120,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.9,Home network,SGP-M1,5G-NR,525,3,158.795,0.121,0.002,158.764,11264084922,687505,,1,343,-94.1,-10.7,14.7,0,,1.300026,103.781042,0,15,23.94,23.94,,,1,35,8183,0.128,0.124,2.9,233.8,35,3,14.9,20,120,1,64-QAM: 100.0,1 Layer: 100.0,
15:12.9,Home network,SGP-M1,5G-NR,525,3,158.795,0.121,0.002,158.764,11264084922,687505,,1,343,-94.1,-10.7,14.7,0,,1.300026,103.781042,0,15,23.94,23.94,,,1,35,7963,0.125,0.121,2.9,227.5,35,3,14.7,20,120.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.0,Home network,SGP-M1,5G-NR,525,3,158.795,0.121,0.002,158.227,11264084922,687505,,1,343,-94.1,-10.7,14.7,0,,1.300026,103.781042,0,15,23.94,23.94,,,1,35,7963,0.125,0.121,2.9,227.5,35,3,14.7,20,120.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.0,Home network,SGP-M1,5G-NR,525,3,158.795,0.121,0.002,158.227,11264084922,687505,,1,343,-94.1,-10.7,14.7,0,,,,,15,23.94,23.94,,,1,35,7963,0.125,0.121,2.9,227.5,35,3,14.7,20,120.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.2,Home network,SGP-M1,5G-NR,525,3,158.795,0.121,0.002,158.227,11264084922,687505,,1,343,-94.2,-10.7,16.4,0,,,,,15,23.94,23.94,,,1,35,7963,0.125,0.121,2.9,227.5,35,3,14.7,20,120.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.3,Home network,SGP-M1,5G-NR,525,3,158.795,0.121,0.002,158.227,11264084922,687505,,1,343,-94.2,-10.7,16.4,0,,1.300025,103.781037,0,15,23.94,23.94,,,1,35,7963,0.125,0.121,2.9,227.5,35,3,14.7,20,120.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.3,Home network,SGP-M1,5G-NR,525,3,156.151,0.121,0.002,158.227,11264084922,687505,,1,343,-94.2,-10.7,16.4,0,,1.300025,103.781037,0,15,23.94,23.94,,,1,35,7963,0.125,0.121,2.9,227.5,35,3,14.7,20,120.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.4,Home network,SGP-M1,5G-NR,525,3,156.151,0.122,0.002,158.227,11264084922,687505,,1,343,-94.2,-10.7,16.4,0,,1.300025,103.781037,0,15,23.94,23.94,,,1,35,7963,0.125,0.121,2.9,227.5,35,3,14.7,20,120.1,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.4,Home network,SGP-M1,5G-NR,525,3,156.151,0.122,0.002,158.227,11264084922,687505,,1,343,-94.2,-10.7,16.4,0,,1.300025,103.781037,0,15,23.94,23.94,,,1,33,7689,0.122,0.122,0,233,33,3,15,20,122.3,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.5,Home network,SGP-M1,5G-NR,525,3,156.151,0.122,0,158.227,11264084922,687505,,1,343,-94.2,-10.7,16.4,0,,1.300025,103.781037,0,15,23.94,23.94,,,1,33,7689,0.122,0.122,0,233,33,3,15,20,122.3,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.5,Home network,SGP-M1,5G-NR,525,3,156.151,0.122,0,161.196,11264084922,687505,,1,343,-94.2,-10.7,16.4,0,,1.300025,103.781037,0,15,23.94,23.94,,,1,33,7689,0.122,0.122,0,233,33,3,15,20,122.3,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.7,Home network,SGP-M1,5G-NR,525,3,156.151,0.122,0,161.196,11264084922,687505,,1,343,-92.4,-10.6,14.6,0,,1.300025,103.781037,0,15,23.94,23.94,,,1,33,7689,0.122,0.122,0,233,33,3,15,20,122.3,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.8,Home network,SGP-M1,5G-NR,525,3,159.371,0.122,0,161.196,11264084922,687505,,1,343,-92.4,-10.6,14.6,0,,1.300025,103.781037,0,15,23.94,23.94,,,1,33,7689,0.122,0.122,0,233,33,3,15,20,122.3,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.9,Home network,SGP-M1,5G-NR,525,3,159.371,0.122,0,161.196,11264084922,687505,,1,343,-92.4,-10.6,14.6,0,,1.300025,103.781033,0,15,23.94,23.94,,,1,33,7689,0.122,0.122,0,233,33,3,15,20,122.3,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.9,Home network,SGP-M1,5G-NR,525,3,159.371,0.118,0,161.196,11264084922,687505,,1,343,-92.4,-10.6,14.6,0,,1.300025,103.781033,0,15,23.94,23.94,,,1,33,7689,0.122,0.122,0,233,33,3,15,20,122.3,1,64-QAM: 100.0,1 Layer: 100.0,
15:13.9,Home network,SGP-M1,5G-NR,525,3,159.371,0.118,0,161.196,11264084922,687505,,1,343,-92.4,-10.6,14.6,0,,1.300025,103.781033,0,15,23.94,23.94,,,1,33,7657,0.118,0.118,0,232,33,3,14.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:14.0,Home network,SGP-M1,5G-NR,525,3,159.371,0.118,0,161.918,11264084922,687505,,1,343,-92.4,-10.6,14.6,0,,1.300025,103.781033,0,15,23.94,23.94,,,1,33,7657,0.118,0.118,0,232,33,3,14.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:14.0,Home network,SGP-M1,5G-NR,525,3,159.371,0.118,0,161.918,11264084922,687505,,1,343,-92.4,-10.6,14.6,0,,,,,15,23.94,23.94,,,1,33,7657,0.118,0.118,0,232,33,3,14.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:14.2,Home network,SGP-M1,5G-NR,525,3,159.371,0.118,0,161.918,11264084922,687505,,1,343,-92.4,-10.6,14.6,0,,1.300018,103.781028,0,15,23.94,23.94,,,1,33,7657,0.118,0.118,0,232,33,3,14.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:14.2,Home network,SGP-M1,5G-NR,525,3,159.371,0.118,0,161.918,11264084922,687505,,1,343,-91.3,-10.5,13.7,0,,1.300018,103.781028,0,15,23.94,23.94,,,1,33,7657,0.118,0.118,0,232,33,3,14.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:14.3,Home network,SGP-M1,5G-NR,525,3,154.364,0.118,0,161.918,11264084922,687505,,1,343,-91.3,-10.5,13.7,0,,1.300018,103.781028,0,15,23.94,23.94,,,1,33,7657,0.118,0.118,0,232,33,3,14.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:14.4,Home network,SGP-M1,5G-NR,525,3,154.364,0.123,0,161.918,11264084922,687505,,1,343,-91.3,-10.5,13.7,0,,1.300018,103.781028,0,15,23.94,23.94,,,1,33,7657,0.118,0.118,0,232,33,3,14.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
15:14.4,Home network,SGP-M1,5G-NR,525,3,154.364,0.123,0,161.918,11264084922,687505,,1,343,-91.3,-10.5,13.7,0,,1.300018,103.781028,0,15,23.94,23.94,,,1,35,8107,0.127,0.123,2.9,231.6,35,3,14.9,20,120.9,1,64-QAM: 100.0,1 Layer: 100.0,
