Time,Network,Operator,Technology,MCC,MNC,Network Thrpt DL,Network Thrpt UL,IP Thrpt UL,IP Thrpt DL,Cell ID,gNB,Num Beams,Num SCS Carrier​ (PCell),PCI​ (PCell),SS-RSRP,SS-RSRQ),SS-SINR,Beam Index​ (PCell),Max MIMO-Layers CB PUSCH,Lat,Long,Speed o.g.,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),CSI-RSRP,Num PUSCH Carrier,Num Slots​ (PCell),Bytes Transferred​ (PCell),Sched PUSCH Thp​ (PCell),Net PUSCH Thp​ (PCell),Retransmission​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),Max Num Layers​ (PCell),Modulation​ (PCell),Layer​ (PCell),MAC UL Thp​ (PCell)
05:35.5,Emergency only,,5G-NR,1,1,0.083,32.912,33.423,0,1703937,104,,1,21,-94.8,-11.6,8,0,,1.299919,103.781212,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,13.3,79.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:35.8,Emergency only,,5G-NR,1,1,0.083,32.912,33.423,0,1703937,104,,1,21,-94.8,-11.6,8,0,,1.299921,103.781208,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,13.3,79.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:36.0,Emergency only,,5G-NR,1,1,0.083,32.912,33.423,0,1703937,104,,1,21,-90.2,-11,12.2,0,,1.299921,103.781208,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,13.3,79.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:36.0,Emergency only,,5G-NR,1,1,0.083,32.912,29.415,0,1703937,104,,1,21,-90.2,-11,12.2,0,,1.299921,103.781208,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,13.3,79.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:36.0,Emergency only,,5G-NR,1,1,0.083,32.744,29.415,0,1703937,104,,1,21,-90.2,-11,12.2,0,,1.299921,103.781208,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,13.3,79.7,1,64-QAM: 100.0,1 Layer: 100.0,
05:36.0,Emergency only,,5G-NR,1,1,0.083,32.744,29.415,0,1703937,104,,1,21,-90.2,-11,12.2,0,,1.299921,103.781208,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.744,32.744,0,10500.5,200,130,27,12.4,75.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:36.2,Emergency only,,5G-NR,1,1,0.081,32.744,29.415,0,1703937,104,,1,21,-90.2,-11,12.2,0,,1.299921,103.781208,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.744,32.744,0,10500.5,200,130,27,12.4,75.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:36.3,Emergency only,,5G-NR,1,1,0.081,32.744,29.415,0,1703937,104,,1,21,-90.2,-11,12.2,0,,1.299923,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.744,32.744,0,10500.5,200,130,27,12.4,75.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:36.5,Emergency only,,5G-NR,1,1,0.081,32.744,29.415,0,1703937,104,,1,21,-91.3,-10.8,6.1,0,,1.299923,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.744,32.744,0,10500.5,200,130,27,12.4,75.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:36.5,Emergency only,,5G-NR,1,1,0.081,32.744,32.626,0,1703937,104,,1,21,-91.3,-10.8,6.1,0,,1.299923,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.744,32.744,0,10500.5,200,130,27,12.4,75.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:36.5,Emergency only,,5G-NR,1,1,0.081,32.749,32.626,0,1703937,104,,1,21,-91.3,-10.8,6.1,0,,1.299923,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.744,32.744,0,10500.5,200,130,27,12.4,75.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:36.5,Emergency only,,5G-NR,1,1,0.081,32.749,32.626,0,1703937,104,,1,21,-91.3,-10.8,6.1,0,,1.299923,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.749,32.749,0,10500.5,200,130,27,19,81.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:36.7,Emergency only,,5G-NR,1,1,0.079,32.749,32.626,0,1703937,104,,1,21,-91.3,-10.8,6.1,0,,1.299923,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.749,32.749,0,10500.5,200,130,27,19,81.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:36.8,Emergency only,,5G-NR,1,1,0.079,32.749,32.626,0,1703937,104,,1,21,-91.3,-10.8,6.1,0,,1.299926,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.749,32.749,0,10500.5,200,130,27,19,81.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:37.0,Emergency only,,5G-NR,1,1,0.079,32.749,30.566,0,1703937,104,,1,21,-91.3,-10.8,6.1,0,,1.299926,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.749,32.749,0,10500.5,200,130,27,19,81.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:37.0,Emergency only,,5G-NR,1,1,0.079,32.749,30.566,0,1703937,104,,1,21,-97.2,-12.8,3.3,0,,1.299926,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.749,32.749,0,10500.5,200,130,27,19,81.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:37.0,Emergency only,,5G-NR,1,1,0.079,32.872,30.566,0,1703937,104,,1,21,-97.2,-12.8,3.3,0,,1.299926,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.749,32.749,0,10500.5,200,130,27,19,81.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:37.0,Emergency only,,5G-NR,1,1,0.079,32.872,30.566,0,1703937,104,,1,21,-97.2,-12.8,3.3,0,,1.299926,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,20,82.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:37.2,Emergency only,,5G-NR,1,1,0.098,32.872,30.566,0,1703937,104,,1,21,-97.2,-12.8,3.3,0,,1.299926,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,20,82.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:37.3,Emergency only,,5G-NR,1,1,0.098,32.872,30.566,0,1703937,104,,1,21,-97.2,-12.8,3.3,0,,1.299928,103.781197,3,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,20,82.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:37.5,Emergency only,,5G-NR,1,1,0.098,32.872,30.566,0,1703937,104,,1,21,-97,-11.9,1.2,0,,1.299928,103.781197,3,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,20,82.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:37.5,Emergency only,,5G-NR,1,1,0.098,32.872,33.126,0,1703937,104,,1,21,-97,-11.9,1.2,0,,1.299928,103.781197,3,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,20,82.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:37.5,Emergency only,,5G-NR,1,1,0.098,32.751,33.126,0,1703937,104,,1,21,-97,-11.9,1.2,0,,1.299928,103.781197,3,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,20,82.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:37.5,Emergency only,,5G-NR,1,1,0.098,32.751,33.126,0,1703937,104,,1,21,-97,-11.9,1.2,0,,1.299928,103.781197,3,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,19.5,81.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:37.7,Emergency only,,5G-NR,1,1,0.114,32.751,33.126,0,1703937,104,,1,21,-97,-11.9,1.2,0,,1.299928,103.781197,3,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,19.5,81.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:38.0,Emergency only,,5G-NR,1,1,0.114,32.751,32.329,0,1703937,104,,1,21,-97,-11.9,1.2,0,,1.299928,103.781197,3,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,19.5,81.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:38.0,Emergency only,,5G-NR,1,1,0.114,32.751,32.329,0,1703937,104,,1,21,-93.4,-13.5,7.7,0,,1.299928,103.781197,3,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,19.5,81.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:38.0,Emergency only,,5G-NR,1,1,0.114,32.917,32.329,0,1703937,104,,1,21,-93.4,-13.5,7.7,0,,1.299928,103.781197,3,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,19.5,81.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:38.0,Emergency only,,5G-NR,1,1,0.114,32.917,32.329,0,1703937,104,,1,21,-93.4,-13.5,7.7,0,,1.299928,103.781197,3,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,18.1,80.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:38.2,Emergency only,,5G-NR,1,1,0.114,32.917,32.329,0,1703937,104,,1,21,-93.4,-13.5,7.7,0,,1.299931,103.781199,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,18.1,80.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:38.2,Emergency only,,5G-NR,1,1,0.096,32.917,32.329,0,1703937,104,,1,21,-93.4,-13.5,7.7,0,,1.299931,103.781199,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,18.1,80.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:38.5,Emergency only,,5G-NR,1,1,0.096,32.917,32.329,0,1703937,104,,1,21,-96.8,-12.7,7.6,0,,1.299931,103.781199,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,18.1,80.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:38.5,Emergency only,,5G-NR,1,1,0.096,32.917,33.566,0,1703937,104,,1,21,-96.8,-12.7,7.6,0,,1.299931,103.781199,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,18.1,80.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:38.5,Emergency only,,5G-NR,1,1,0.096,32.917,33.566,0.145,1703937,104,,1,21,-96.8,-12.7,7.6,0,,1.299931,103.781199,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,18.1,80.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:38.5,Emergency only,,5G-NR,1,1,0.096,32.753,33.566,0.145,1703937,104,,1,21,-96.8,-12.7,7.6,0,,1.299931,103.781199,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,18.1,80.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:38.5,Emergency only,,5G-NR,1,1,0.096,32.753,33.566,0.145,1703937,104,,1,21,-96.8,-12.7,7.6,0,,1.299931,103.781199,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,20.5,82.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:38.7,Emergency only,,5G-NR,1,1,0.319,32.753,33.566,0.145,1703937,104,,1,21,-96.8,-12.7,7.6,0,,1.299931,103.781199,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,20.5,82.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.0,Emergency only,,5G-NR,1,1,0.319,32.753,28.755,0.145,1703937,104,,1,21,-96.8,-12.7,7.6,0,,1.299931,103.781199,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,20.5,82.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.0,Emergency only,,5G-NR,1,1,0.319,32.753,28.755,0.029,1703937,104,,1,21,-96.8,-12.7,7.6,0,,1.299931,103.781199,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,20.5,82.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.0,Emergency only,,5G-NR,1,1,0.319,32.753,28.755,0.029,1703937,104,,1,21,-92.8,-11.9,10.8,0,,1.299931,103.781199,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,20.5,82.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.0,Emergency only,,5G-NR,1,1,0.319,32.753,28.755,0.029,1703937,104,,1,21,-92.8,-11.9,10.8,0,,1.299935,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,20.5,82.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.0,Emergency only,,5G-NR,1,1,0.319,32.91,28.755,0.029,1703937,104,,1,21,-92.8,-11.9,10.8,0,,1.299935,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,20.5,82.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.0,Emergency only,,5G-NR,1,1,0.319,32.91,28.755,0.029,1703937,104,,1,21,-92.8,-11.9,10.8,0,,1.299935,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.91,32.91,0,10501.8,201,130,27,16.7,78.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.2,Emergency only,,5G-NR,1,1,0.167,32.91,28.755,0.029,1703937,104,,1,21,-92.8,-11.9,10.8,0,,1.299935,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.91,32.91,0,10501.8,201,130,27,16.7,78.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.5,Emergency only,,5G-NR,1,1,0.167,32.91,10.983,0.029,1703937,104,,1,21,-92.8,-11.9,10.8,0,,1.299935,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.91,32.91,0,10501.8,201,130,27,16.7,78.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.5,Emergency only,,5G-NR,1,1,0.167,32.91,10.983,0.012,1703937,104,,1,21,-92.8,-11.9,10.8,0,,1.299935,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.91,32.91,0,10501.8,201,130,27,16.7,78.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.5,Emergency only,,5G-NR,1,1,0.167,16.417,10.983,0.012,1703937,104,,1,21,-92.8,-11.9,10.8,0,,1.299935,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.91,32.91,0,10501.8,201,130,27,16.7,78.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.5,Emergency only,,5G-NR,1,1,0.167,16.417,10.983,0.012,1703937,104,,1,21,-92.8,-11.9,10.8,0,,1.299935,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,113,1033870,16.417,16.417,0,9149.3,113,113,27,13.7,76.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.5,Emergency only,,5G-NR,1,1,0.167,16.417,10.983,0.012,1703937,104,,1,21,-90.3,-10.8,12.3,0,,1.299935,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,113,1033870,16.417,16.417,0,9149.3,113,113,27,13.7,76.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.7,Emergency only,,5G-NR,1,1,0.057,16.417,10.983,0.012,1703937,104,,1,21,-90.3,-10.8,12.3,0,,1.299935,103.781201,2,30,47.88,47.88,D3-d12f2-U1,,1,113,1033870,16.417,16.417,0,9149.3,113,113,27,13.7,76.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:39.9,Emergency only,,5G-NR,1,1,0.057,16.417,10.983,0.012,1703937,104,,1,21,-90.3,-10.8,12.3,0,,1.299938,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,113,1033870,16.417,16.417,0,9149.3,113,113,27,13.7,76.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.0,Emergency only,,5G-NR,1,1,0.057,16.417,25.123,0.012,1703937,104,,1,21,-90.3,-10.8,12.3,0,,1.299938,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,113,1033870,16.417,16.417,0,9149.3,113,113,27,13.7,76.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.0,Emergency only,,5G-NR,1,1,0.057,16.417,25.123,0.007,1703937,104,,1,21,-90.3,-10.8,12.3,0,,1.299938,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,113,1033870,16.417,16.417,0,9149.3,113,113,27,13.7,76.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.0,Emergency only,,5G-NR,1,1,0.057,19.579,25.123,0.007,1703937,104,,1,21,-90.3,-10.8,12.3,0,,1.299938,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,113,1033870,16.417,16.417,0,9149.3,113,113,27,13.7,76.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.0,Emergency only,,5G-NR,1,1,0.057,19.579,25.123,0.007,1703937,104,,1,21,-90.3,-10.8,12.3,0,,1.299938,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,130,1263095,19.579,19.579,0,9716.1,130,120,27,12.6,74.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.0,Emergency only,,5G-NR,1,1,0.057,19.579,25.123,0.007,1703937,104,,1,21,-87.9,-10.6,17.9,0,,1.299938,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,130,1263095,19.579,19.579,0,9716.1,130,120,27,12.6,74.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.2,Emergency only,,5G-NR,1,1,0.118,19.579,25.123,0.007,1703937,104,,1,21,-87.9,-10.6,17.9,0,,1.299938,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,130,1263095,19.579,19.579,0,9716.1,130,120,27,12.6,74.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.5,Emergency only,,5G-NR,1,1,0.118,19.579,30.877,0.007,1703937,104,,1,21,-87.9,-10.6,17.9,0,,1.299938,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,130,1263095,19.579,19.579,0,9716.1,130,120,27,12.6,74.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.5,Emergency only,,5G-NR,1,1,0.118,19.579,30.877,0,1703937,104,,1,21,-87.9,-10.6,17.9,0,,1.299938,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,130,1263095,19.579,19.579,0,9716.1,130,120,27,12.6,74.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.5,Emergency only,,5G-NR,1,1,0.118,32.753,30.877,0,1703937,104,,1,21,-87.9,-10.6,17.9,0,,1.299938,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,130,1263095,19.579,19.579,0,9716.1,130,120,27,12.6,74.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.5,Emergency only,,5G-NR,1,1,0.118,32.753,30.877,0,1703937,104,,1,21,-87.9,-10.6,17.9,0,,1.299938,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,14.1,76.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.6,Emergency only,,5G-NR,1,1,0.118,32.753,30.877,0,1703937,104,,1,21,-89.3,-10.6,17.4,0,,1.299938,103.781204,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,14.1,76.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.7,Emergency only,,5G-NR,1,1,0.118,32.753,30.877,0,1703937,104,,1,21,-89.3,-10.6,17.4,0,,1.299941,103.781206,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,14.1,76.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:40.7,Emergency only,,5G-NR,1,1,0.078,32.753,30.877,0,1703937,104,,1,21,-89.3,-10.6,17.4,0,,1.299941,103.781206,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,14.1,76.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:41.0,Emergency only,,5G-NR,1,1,0.078,32.753,32.068,0,1703937,104,,1,21,-89.3,-10.6,17.4,0,,1.299941,103.781206,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,14.1,76.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:41.0,Emergency only,,5G-NR,1,1,0.078,32.915,32.068,0,1703937,104,,1,21,-89.3,-10.6,17.4,0,,1.299941,103.781206,2,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,14.1,76.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:41.0,Emergency only,,5G-NR,1,1,0.078,32.915,32.068,0,1703937,104,,1,21,-89.3,-10.6,17.4,0,,1.299941,103.781206,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,13.7,75.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:41.0,Emergency only,,5G-NR,1,1,0.078,32.915,32.068,0,1703937,104,,1,21,-90.2,-10.6,16.5,0,,1.299941,103.781206,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,13.7,75.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:41.3,Emergency only,,5G-NR,1,1,0.079,32.915,32.068,0,1703937,104,,1,21,-90.2,-10.6,16.5,0,,1.299941,103.781206,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,13.7,75.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:41.5,Emergency only,,5G-NR,1,1,0.079,32.915,26.253,0,1703937,104,,1,21,-90.2,-10.6,16.5,0,,1.299941,103.781206,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,13.7,75.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:41.5,Emergency only,,5G-NR,1,1,0.079,30.481,26.253,0,1703937,104,,1,21,-90.2,-10.6,16.5,0,,1.299941,103.781206,2,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,13.7,75.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:41.5,Emergency only,,5G-NR,1,1,0.079,30.481,26.253,0,1703937,104,,1,21,-90.2,-10.6,16.5,0,,1.299941,103.781206,2,30,47.88,47.88,D3-d12f2-U1,,1,200,1954468,30.481,30.481,0,9772.3,200,130,25.7,14.9,78.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:41.5,Emergency only,,5G-NR,1,1,0.079,30.481,26.253,0,1703937,104,,1,21,-90.2,-10.6,16.5,0,,1.299945,103.781208,1,30,47.88,47.88,D3-d12f2-U1,,1,200,1954468,30.481,30.481,0,9772.3,200,130,25.7,14.9,78.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:41.6,Emergency only,,5G-NR,1,1,0.079,30.481,26.253,0,1703937,104,,1,21,-95.4,-10.7,16.5,0,,1.299945,103.781208,1,30,47.88,47.88,D3-d12f2-U1,,1,200,1954468,30.481,30.481,0,9772.3,200,130,25.7,14.9,78.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:41.7,Emergency only,,5G-NR,1,1,0.094,30.481,26.253,0,1703937,104,,1,21,-95.4,-10.7,16.5,0,,1.299945,103.781208,1,30,47.88,47.88,D3-d12f2-U1,,1,200,1954468,30.481,30.481,0,9772.3,200,130,25.7,14.9,78.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:42.0,Emergency only,,5G-NR,1,1,0.094,30.481,23.934,0,1703937,104,,1,21,-95.4,-10.7,16.5,0,,1.299945,103.781208,1,30,47.88,47.88,D3-d12f2-U1,,1,200,1954468,30.481,30.481,0,9772.3,200,130,25.7,14.9,78.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:42.0,Emergency only,,5G-NR,1,1,0.094,27.964,23.934,0,1703937,104,,1,21,-95.4,-10.7,16.5,0,,1.299945,103.781208,1,30,47.88,47.88,D3-d12f2-U1,,1,200,1954468,30.481,30.481,0,9772.3,200,130,25.7,14.9,78.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:42.0,Emergency only,,5G-NR,1,1,0.094,27.964,23.934,0,1703937,104,,1,21,-95.4,-10.7,16.5,0,,1.299945,103.781208,1,30,47.88,47.88,D3-d12f2-U1,,1,201,1793496,27.964,27.964,0,8922.9,201,130,24.2,14.7,80.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:42.0,Emergency only,,5G-NR,1,1,0.094,27.964,23.934,0,1703937,104,,1,21,-91.2,-10.5,15,0,,1.299945,103.781208,1,30,47.88,47.88,D3-d12f2-U1,,1,201,1793496,27.964,27.964,0,8922.9,201,130,24.2,14.7,80.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:42.2,Emergency only,,5G-NR,1,1,0.05,27.964,23.934,0,1703937,104,,1,21,-91.2,-10.5,15,0,,1.299945,103.781208,1,30,47.88,47.88,D3-d12f2-U1,,1,201,1793496,27.964,27.964,0,8922.9,201,130,24.2,14.7,80.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:42.4,Emergency only,,5G-NR,1,1,0.05,27.964,23.934,0,1703937,104,,1,21,-91.2,-10.5,15,0,,1.299948,103.78121,1,30,47.88,47.88,D3-d12f2-U1,,1,201,1793496,27.964,27.964,0,8922.9,201,130,24.2,14.7,80.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:42.5,Emergency only,,5G-NR,1,1,0.05,27.964,29.02,0,1703937,104,,1,21,-91.2,-10.5,15,0,,1.299948,103.78121,1,30,47.88,47.88,D3-d12f2-U1,,1,201,1793496,27.964,27.964,0,8922.9,201,130,24.2,14.7,80.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:42.5,Emergency only,,5G-NR,1,1,0.05,30.796,29.02,0,1703937,104,,1,21,-91.2,-10.5,15,0,,1.299948,103.78121,1,30,47.88,47.88,D3-d12f2-U1,,1,201,1793496,27.964,27.964,0,8922.9,201,130,24.2,14.7,80.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:42.5,Emergency only,,5G-NR,1,1,0.05,30.796,29.02,0,1703937,104,,1,21,-91.2,-10.5,15,0,,1.299948,103.78121,1,30,47.88,47.88,D3-d12f2-U1,,1,200,1974937,30.796,30.796,0,9874.7,200,130,25.8,14,81,1,64-QAM: 100.0,1 Layer: 100.0,
