Time,Network,Operator,Technology,MCC,MNC,Network Thrpt DL,Network Thrpt UL,IP Thrpt UL,IP Thrpt DL,Cell ID,gNB,Num Beams,Num SCS Carrier​ (PCell),PCI​ (PCell),SS-RSRP,SS-RSRQ,SS-SINR​ (PCell),Beam Index​ (PCell),Max MIMO-Layers CB PUSCH,Lat,Long,Speed o.g.,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),CSI-RSRP,Num PUSCH Carrier,Num Slots​ (PCell),Bytes Transferred​ (PCell),Sched PUSCH Thp​ (PCell),Net PUSCH Thp​ (PCell),Retransmission​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),Max Num Layers​ (PCell),Modulation​ (PCell),Layer​ (PCell),MAC UL Thp​ (PCell)
25:06.9,Home network,SGP-M1,5G-NR,525,3,378.295,0.193,0,340.947,20498023403,1251100,,1,695,-88.5,-11.6,6.3,5,,1.299896,103.781499,4,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12551,0.193,0.193,0,285.2,44,3,17.2,19,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
25:07.0,Home network,SGP-M1,5G-NR,525,3,378.295,0.193,0,395.877,20498023403,1251100,,1,695,-88.5,-11.6,6.3,5,,1.299896,103.781499,4,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12551,0.193,0.193,0,285.2,44,3,17.2,19,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
25:07.0,Home network,SGP-M1,5G-NR,525,3,378.295,0.193,0,395.877,20498023403,1251100,,1,695,-88.5,-11.6,6.3,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12551,0.193,0.193,0,285.2,44,3,17.2,19,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
25:07.3,Home network,SGP-M1,5G-NR,525,3,378.295,0.193,0,395.877,20498023403,1251100,,1,695,-85.3,-11.6,5.4,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12551,0.193,0.193,0,285.2,44,3,17.2,19,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
25:07.4,Home network,SGP-M1,5G-NR,525,3,400.953,0.193,0,395.877,20498023403,1251100,,1,695,-85.3,-11.6,5.4,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12551,0.193,0.193,0,285.2,44,3,17.2,19,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
25:07.4,Home network,SGP-M1,5G-NR,525,3,400.953,0.207,0,395.877,20498023403,1251100,,1,695,-85.3,-11.6,5.4,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12551,0.193,0.193,0,285.2,44,3,17.2,19,106.9,1,64-QAM: 100.0,1 Layer: 100.0,
25:07.4,Home network,SGP-M1,5G-NR,525,3,400.953,0.207,0,395.877,20498023403,1251100,,1,695,-85.3,-11.6,5.4,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,46,13345,0.207,0.207,0,290.1,46,3,17.4,18.3,104.3,1,64-QAM: 100.0,1 Layer: 100.0,
25:07.4,Home network,SGP-M1,5G-NR,525,3,400.953,0.207,0,395.877,20498023403,1251100,,1,695,-85.3,-11.6,5.4,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,46,13345,0.207,0.207,0,290.1,46,3,17.4,18.3,104.3,1,64-QAM: 95.7,1 Layer: 100.0,
25:07.5,Home network,SGP-M1,5G-NR,525,3,400.953,0.207,0,394.853,20498023403,1251100,,1,695,-85.3,-11.6,5.4,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,46,13345,0.207,0.207,0,290.1,46,3,17.4,18.3,104.3,1,64-QAM: 95.7,1 Layer: 100.0,
25:07.8,Home network,SGP-M1,5G-NR,525,3,400.953,0.207,0,394.853,20498023403,1251100,,1,695,-85.9,-11.4,5.8,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,46,13345,0.207,0.207,0,290.1,46,3,17.4,18.3,104.3,1,64-QAM: 95.7,1 Layer: 100.0,
25:07.9,Home network,SGP-M1,5G-NR,525,3,386.976,0.207,0,394.853,20498023403,1251100,,1,695,-85.9,-11.4,5.8,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,46,13345,0.207,0.207,0,290.1,46,3,17.4,18.3,104.3,1,64-QAM: 95.7,1 Layer: 100.0,
25:07.9,Home network,SGP-M1,5G-NR,525,3,386.976,0.201,0,394.853,20498023403,1251100,,1,695,-85.9,-11.4,5.8,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,46,13345,0.207,0.207,0,290.1,46,3,17.4,18.3,104.3,1,64-QAM: 95.7,1 Layer: 100.0,
25:07.9,Home network,SGP-M1,5G-NR,525,3,386.976,0.201,0,394.853,20498023403,1251100,,1,695,-85.9,-11.4,5.8,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,46,12866,0.201,0.201,0,279.7,46,3,17.7,18.6,105.5,1,64-QAM: 95.7,1 Layer: 100.0,
25:07.9,Home network,SGP-M1,5G-NR,525,3,386.976,0.201,0,394.853,20498023403,1251100,,1,695,-85.9,-11.4,5.8,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,46,12866,0.201,0.201,0,279.7,46,3,17.7,18.6,105.5,1,64-QAM: 100.0,1 Layer: 100.0,
25:08.0,Home network,SGP-M1,5G-NR,525,3,386.976,0.201,0,394.346,20498023403,1251100,,1,695,-85.9,-11.4,5.8,5,,1.299904,103.781498,1,30,98.28,98.28,D3-d10f2u2-U1,,1,46,12866,0.201,0.201,0,279.7,46,3,17.7,18.6,105.5,1,64-QAM: 100.0,1 Layer: 100.0,
25:08.0,Home network,SGP-M1,5G-NR,525,3,386.976,0.201,0,394.346,20498023403,1251100,,1,695,-85.9,-11.4,5.8,5,,1.299901,103.781489,0,30,98.28,98.28,D3-d10f2u2-U1,,1,46,12866,0.201,0.201,0,279.7,46,3,17.7,18.6,105.5,1,64-QAM: 100.0,1 Layer: 100.0,
25:08.4,Home network,SGP-M1,5G-NR,525,3,389.97,0.201,0,394.346,20498023403,1251100,,1,695,-85.9,-11.4,5.8,5,,1.299901,103.781489,0,30,98.28,98.28,D3-d10f2u2-U1,,1,46,12866,0.201,0.201,0,279.7,46,3,17.7,18.6,105.5,1,64-QAM: 100.0,1 Layer: 100.0,
25:08.4,Home network,SGP-M1,5G-NR,525,3,389.97,0.201,0,394.346,20498023403,1251100,,1,695,-88.8,-13.5,6.3,5,,1.299901,103.781489,0,30,98.28,98.28,D3-d10f2u2-U1,,1,46,12866,0.201,0.201,0,279.7,46,3,17.7,18.6,105.5,1,64-QAM: 100.0,1 Layer: 100.0,
25:08.4,Home network,SGP-M1,5G-NR,525,3,389.97,0.196,0,394.346,20498023403,1251100,,1,695,-88.8,-13.5,6.3,5,,1.299901,103.781489,0,30,98.28,98.28,D3-d10f2u2-U1,,1,46,12866,0.201,0.201,0,279.7,46,3,17.7,18.6,105.5,1,64-QAM: 100.0,1 Layer: 100.0,
25:08.4,Home network,SGP-M1,5G-NR,525,3,389.97,0.196,0,394.346,20498023403,1251100,,1,695,-88.8,-13.5,6.3,5,,1.299901,103.781489,0,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12364,0.196,0.196,0,281,44,3,17.8,19,105.8,1,64-QAM: 100.0,1 Layer: 100.0,
25:08.5,Home network,SGP-M1,5G-NR,525,3,389.97,0.196,0,371.435,20498023403,1251100,,1,695,-88.8,-13.5,6.3,5,,1.299901,103.781489,0,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12364,0.196,0.196,0,281,44,3,17.8,19,105.8,1,64-QAM: 100.0,1 Layer: 100.0,
25:08.8,Home network,SGP-M1,5G-NR,525,3,389.97,0.196,0,371.435,20498023403,1251100,,1,695,-86,-11.9,5.3,5,,1.299901,103.781489,0,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12364,0.196,0.196,0,281,44,3,17.8,19,105.8,1,64-QAM: 100.0,1 Layer: 100.0,
25:08.9,Home network,SGP-M1,5G-NR,525,3,357.667,0.196,0,371.435,20498023403,1251100,,1,695,-86,-11.9,5.3,5,,1.299901,103.781489,0,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12364,0.196,0.196,0,281,44,3,17.8,19,105.8,1,64-QAM: 100.0,1 Layer: 100.0,
25:08.9,Home network,SGP-M1,5G-NR,525,3,357.667,0.182,0,371.435,20498023403,1251100,,1,695,-86,-11.9,5.3,5,,1.299901,103.781489,0,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12364,0.196,0.196,0,281,44,3,17.8,19,105.8,1,64-QAM: 100.0,1 Layer: 100.0,
25:08.9,Home network,SGP-M1,5G-NR,525,3,357.667,0.182,0,371.435,20498023403,1251100,,1,695,-86,-11.9,5.3,5,,1.299901,103.781489,0,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11826,0.182,0.182,0,281.6,42,3,17.8,17.8,104.4,1,64-QAM: 100.0,1 Layer: 100.0,
25:09.0,Home network,SGP-M1,5G-NR,525,3,357.667,0.182,0,381.73,20498023403,1251100,,1,695,-86,-11.9,5.3,5,,1.299901,103.781489,0,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11826,0.182,0.182,0,281.6,42,3,17.8,17.8,104.4,1,64-QAM: 100.0,1 Layer: 100.0,
25:09.0,Home network,SGP-M1,5G-NR,525,3,357.667,0.182,0,381.73,20498023403,1251100,,1,695,-86,-11.9,5.3,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11826,0.182,0.182,0,281.6,42,3,17.8,17.8,104.4,1,64-QAM: 100.0,1 Layer: 100.0,
25:09.3,Home network,SGP-M1,5G-NR,525,3,357.667,0.182,0,381.73,20498023403,1251100,,1,695,-88.2,-13.3,3,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11826,0.182,0.182,0,281.6,42,3,17.8,17.8,104.4,1,64-QAM: 100.0,1 Layer: 100.0,
25:09.4,Home network,SGP-M1,5G-NR,525,3,391.733,0.182,0,381.73,20498023403,1251100,,1,695,-88.2,-13.3,3,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11826,0.182,0.182,0,281.6,42,3,17.8,17.8,104.4,1,64-QAM: 100.0,1 Layer: 100.0,
25:09.4,Home network,SGP-M1,5G-NR,525,3,391.733,0.183,0,381.73,20498023403,1251100,,1,695,-88.2,-13.3,3,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11826,0.182,0.182,0,281.6,42,3,17.8,17.8,104.4,1,64-QAM: 100.0,1 Layer: 100.0,
25:09.4,Home network,SGP-M1,5G-NR,525,3,391.733,0.183,0,381.73,20498023403,1251100,,1,695,-88.2,-13.3,3,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11733,0.183,0.183,0,286.2,41,3,18.1,18.3,104.1,1,64-QAM: 100.0,1 Layer: 100.0,
25:09.4,Home network,SGP-M1,5G-NR,525,3,391.733,0.183,0,381.73,20498023403,1251100,,1,695,-88.2,-13.3,3,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11733,0.183,0.183,0,286.2,41,3,18.1,18.3,104.1,1,64-QAM: 95.1,1 Layer: 100.0,
25:09.5,Home network,SGP-M1,5G-NR,525,3,391.733,0.183,0,379.114,20498023403,1251100,,1,695,-88.2,-13.3,3,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11733,0.183,0.183,0,286.2,41,3,18.1,18.3,104.1,1,64-QAM: 95.1,1 Layer: 100.0,
25:09.8,Home network,SGP-M1,5G-NR,525,3,391.733,0.183,0,379.114,20498023403,1251100,,1,695,-87.9,-12.6,4.2,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11733,0.183,0.183,0,286.2,41,3,18.1,18.3,104.1,1,64-QAM: 95.1,1 Layer: 100.0,
25:09.9,Home network,SGP-M1,5G-NR,525,3,341.704,0.183,0,379.114,20498023403,1251100,,1,695,-87.9,-12.6,4.2,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11733,0.183,0.183,0,286.2,41,3,18.1,18.3,104.1,1,64-QAM: 95.1,1 Layer: 100.0,
25:09.9,Home network,SGP-M1,5G-NR,525,3,341.704,0.166,0,379.114,20498023403,1251100,,1,695,-87.9,-12.6,4.2,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,41,11733,0.183,0.183,0,286.2,41,3,18.1,18.3,104.1,1,64-QAM: 95.1,1 Layer: 100.0,
25:09.9,Home network,SGP-M1,5G-NR,525,3,341.704,0.166,0,379.114,20498023403,1251100,,1,695,-87.9,-12.6,4.2,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,37,10393,0.166,0.166,0,280.9,37,3,17.8,19.2,104.6,1,64-QAM: 95.1,1 Layer: 100.0,
25:09.9,Home network,SGP-M1,5G-NR,525,3,341.704,0.166,0,379.114,20498023403,1251100,,1,695,-87.9,-12.6,4.2,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,37,10393,0.166,0.166,0,280.9,37,3,17.8,19.2,104.6,1,64-QAM: 97.3,1 Layer: 100.0,
25:10.0,Home network,SGP-M1,5G-NR,525,3,341.704,0.166,0,347.788,20498023403,1251100,,1,695,-87.9,-12.6,4.2,5,,1.299899,103.781485,0,30,98.28,98.28,D3-d10f2u2-U1,,1,37,10393,0.166,0.166,0,280.9,37,3,17.8,19.2,104.6,1,64-QAM: 97.3,1 Layer: 100.0,
25:10.0,Home network,SGP-M1,5G-NR,525,3,341.704,0.166,0,347.788,20498023403,1251100,,1,695,-87.9,-12.6,4.2,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,37,10393,0.166,0.166,0,280.9,37,3,17.8,19.2,104.6,1,64-QAM: 97.3,1 Layer: 100.0,
25:10.4,Home network,SGP-M1,5G-NR,525,3,367.522,0.166,0,347.788,20498023403,1251100,,1,695,-87.9,-12.6,4.2,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,37,10393,0.166,0.166,0,280.9,37,3,17.8,19.2,104.6,1,64-QAM: 97.3,1 Layer: 100.0,
25:10.4,Home network,SGP-M1,5G-NR,525,3,367.522,0.166,0,347.788,20498023403,1251100,,1,695,-86.9,-12.1,5.5,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,37,10393,0.166,0.166,0,280.9,37,3,17.8,19.2,104.6,1,64-QAM: 97.3,1 Layer: 100.0,
25:10.4,Home network,SGP-M1,5G-NR,525,3,367.522,0.187,0,347.788,20498023403,1251100,,1,695,-86.9,-12.1,5.5,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,37,10393,0.166,0.166,0,280.9,37,3,17.8,19.2,104.6,1,64-QAM: 97.3,1 Layer: 100.0,
25:10.4,Home network,SGP-M1,5G-NR,525,3,367.522,0.187,0,347.788,20498023403,1251100,,1,695,-86.9,-12.1,5.5,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,42,12166,0.187,0.187,0,289.7,42,3,18.3,18.3,105.8,1,64-QAM: 97.3,1 Layer: 100.0,
25:10.4,Home network,SGP-M1,5G-NR,525,3,367.522,0.187,0,347.788,20498023403,1251100,,1,695,-86.9,-12.1,5.5,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,42,12166,0.187,0.187,0,289.7,42,3,18.3,18.3,105.8,1,64-QAM: 97.6,1 Layer: 100.0,
25:10.5,Home network,SGP-M1,5G-NR,525,3,367.522,0.187,0,376.609,20498023403,1251100,,1,695,-86.9,-12.1,5.5,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,42,12166,0.187,0.187,0,289.7,42,3,18.3,18.3,105.8,1,64-QAM: 97.6,1 Layer: 100.0,
25:10.9,Home network,SGP-M1,5G-NR,525,3,376.256,0.187,0,376.609,20498023403,1251100,,1,695,-86.9,-12.1,5.5,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,42,12166,0.187,0.187,0,289.7,42,3,18.3,18.3,105.8,1,64-QAM: 97.6,1 Layer: 100.0,
25:10.9,Home network,SGP-M1,5G-NR,525,3,376.256,0.203,0,376.609,20498023403,1251100,,1,695,-86.9,-12.1,5.5,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,42,12166,0.187,0.187,0,289.7,42,3,18.3,18.3,105.8,1,64-QAM: 97.6,1 Layer: 100.0,
25:10.9,Home network,SGP-M1,5G-NR,525,3,376.256,0.203,0,376.609,20498023403,1251100,,1,695,-86.9,-12.1,5.5,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,45,12797,0.203,0.203,0,284.4,45,3,18.1,18.2,105.2,1,64-QAM: 97.6,1 Layer: 100.0,
25:10.9,Home network,SGP-M1,5G-NR,525,3,376.256,0.203,0,376.609,20498023403,1251100,,1,695,-86.9,-12.1,5.5,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,45,12797,0.203,0.203,0,284.4,45,3,18.1,18.2,105.2,1,64-QAM: 73.3,1 Layer: 100.0,
25:10.9,Home network,SGP-M1,5G-NR,525,3,376.256,0.203,0,376.609,20498023403,1251100,,1,695,-87.5,-12.7,3.7,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,45,12797,0.203,0.203,0,284.4,45,3,18.1,18.2,105.2,1,64-QAM: 73.3,1 Layer: 100.0,
25:11.0,Home network,SGP-M1,5G-NR,525,3,376.256,0.203,0,377.988,20498023403,1251100,,1,695,-87.5,-12.7,3.7,5,,1.299903,103.781484,1,30,98.28,98.28,D3-d10f2u2-U1,,1,45,12797,0.203,0.203,0,284.4,45,3,18.1,18.2,105.2,1,64-QAM: 73.3,1 Layer: 100.0,
25:11.0,Home network,SGP-M1,5G-NR,525,3,376.256,0.203,0,377.988,20498023403,1251100,,1,695,-87.5,-12.7,3.7,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,45,12797,0.203,0.203,0,284.4,45,3,18.1,18.2,105.2,1,64-QAM: 73.3,1 Layer: 100.0,
25:11.4,Home network,SGP-M1,5G-NR,525,3,369.965,0.203,0,377.988,20498023403,1251100,,1,695,-87.5,-12.7,3.7,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,45,12797,0.203,0.203,0,284.4,45,3,18.1,18.2,105.2,1,64-QAM: 73.3,1 Layer: 100.0,
25:11.4,Home network,SGP-M1,5G-NR,525,3,369.965,0.183,0,377.988,20498023403,1251100,,1,695,-87.5,-12.7,3.7,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,45,12797,0.203,0.203,0,284.4,45,3,18.1,18.2,105.2,1,64-QAM: 73.3,1 Layer: 100.0,
25:11.4,Home network,SGP-M1,5G-NR,525,3,369.965,0.183,0,377.988,20498023403,1251100,,1,695,-87.5,-12.7,3.7,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11722,0.183,0.183,0,279.1,42,3,17.7,17,107.3,1,64-QAM: 73.3,1 Layer: 100.0,
25:11.4,Home network,SGP-M1,5G-NR,525,3,369.965,0.183,0,377.988,20498023403,1251100,,1,695,-87.5,-12.7,3.7,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11722,0.183,0.183,0,279.1,42,3,17.7,17,107.3,1,64-QAM: 85.7,1 Layer: 100.0,
25:11.4,Home network,SGP-M1,5G-NR,525,3,369.965,0.183,0,377.988,20498023403,1251100,,1,695,-89.6,-13,3.4,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11722,0.183,0.183,0,279.1,42,3,17.7,17,107.3,1,64-QAM: 85.7,1 Layer: 100.0,
25:11.5,Home network,SGP-M1,5G-NR,525,3,369.965,0.183,0,374.152,20498023403,1251100,,1,695,-89.6,-13,3.4,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11722,0.183,0.183,0,279.1,42,3,17.7,17,107.3,1,64-QAM: 85.7,1 Layer: 100.0,
25:11.9,Home network,SGP-M1,5G-NR,525,3,364.358,0.183,0,374.152,20498023403,1251100,,1,695,-89.6,-13,3.4,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11722,0.183,0.183,0,279.1,42,3,17.7,17,107.3,1,64-QAM: 85.7,1 Layer: 100.0,
25:11.9,Home network,SGP-M1,5G-NR,525,3,364.358,0.177,0,374.152,20498023403,1251100,,1,695,-89.6,-13,3.4,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11722,0.183,0.183,0,279.1,42,3,17.7,17,107.3,1,64-QAM: 85.7,1 Layer: 100.0,
25:11.9,Home network,SGP-M1,5G-NR,525,3,364.358,0.177,0,374.152,20498023403,1251100,,1,695,-89.6,-13,3.4,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,40,11528,0.177,0.177,0,288.2,40,3,18.2,18.1,103,1,64-QAM: 85.7,1 Layer: 100.0,
25:11.9,Home network,SGP-M1,5G-NR,525,3,364.358,0.177,0,374.152,20498023403,1251100,,1,695,-89.6,-13,3.4,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,40,11528,0.177,0.177,0,288.2,40,3,18.2,18.1,103,1,64-QAM: 90.0,1 Layer: 100.0,
25:11.9,Home network,SGP-M1,5G-NR,525,3,364.358,0.177,0,374.152,20498023403,1251100,,1,695,-85.6,-12.2,4.6,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,40,11528,0.177,0.177,0,288.2,40,3,18.2,18.1,103,1,64-QAM: 90.0,1 Layer: 100.0,
25:12.0,Home network,SGP-M1,5G-NR,525,3,364.358,0.177,0,368.315,20498023403,1251100,,1,695,-85.6,-12.2,4.6,5,,1.299905,103.781486,1,30,98.28,98.28,D3-d10f2u2-U1,,1,40,11528,0.177,0.177,0,288.2,40,3,18.2,18.1,103,1,64-QAM: 90.0,1 Layer: 100.0,
25:12.0,Home network,SGP-M1,5G-NR,525,3,364.358,0.177,0,368.315,20498023403,1251100,,1,695,-85.6,-12.2,4.6,5,,1.299903,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,40,11528,0.177,0.177,0,288.2,40,3,18.2,18.1,103,1,64-QAM: 90.0,1 Layer: 100.0,
25:12.4,Home network,SGP-M1,5G-NR,525,3,355.552,0.177,0,368.315,20498023403,1251100,,1,695,-85.6,-12.2,4.6,5,,1.299903,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,40,11528,0.177,0.177,0,288.2,40,3,18.2,18.1,103,1,64-QAM: 90.0,1 Layer: 100.0,
25:12.4,Home network,SGP-M1,5G-NR,525,3,355.552,0.2,0,368.315,20498023403,1251100,,1,695,-85.6,-12.2,4.6,5,,1.299903,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,40,11528,0.177,0.177,0,288.2,40,3,18.2,18.1,103,1,64-QAM: 90.0,1 Layer: 100.0,
25:12.4,Home network,SGP-M1,5G-NR,525,3,355.552,0.2,0,368.315,20498023403,1251100,,1,695,-85.6,-12.2,4.6,5,,1.299903,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12524,0.2,0.2,0,284.6,44,3,18,17.5,104.7,1,64-QAM: 90.0,1 Layer: 100.0,
25:12.4,Home network,SGP-M1,5G-NR,525,3,355.552,0.2,0,368.315,20498023403,1251100,,1,695,-85.6,-12.2,4.6,5,,1.299903,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12524,0.2,0.2,0,284.6,44,3,18,17.5,104.7,1,64-QAM: 100.0,1 Layer: 100.0,
25:12.4,Home network,SGP-M1,5G-NR,525,3,355.552,0.2,0,368.315,20498023403,1251100,,1,695,-86.6,-12.4,4.5,5,,1.299903,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12524,0.2,0.2,0,284.6,44,3,18,17.5,104.7,1,64-QAM: 100.0,1 Layer: 100.0,
25:12.5,Home network,SGP-M1,5G-NR,525,3,355.552,0.2,0,366.027,20498023403,1251100,,1,695,-86.6,-12.4,4.5,5,,1.299903,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12524,0.2,0.2,0,284.6,44,3,18,17.5,104.7,1,64-QAM: 100.0,1 Layer: 100.0,
25:12.9,Home network,SGP-M1,5G-NR,525,3,364.946,0.2,0,366.027,20498023403,1251100,,1,695,-86.6,-12.4,4.5,5,,1.299903,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12524,0.2,0.2,0,284.6,44,3,18,17.5,104.7,1,64-QAM: 100.0,1 Layer: 100.0,
25:12.9,Home network,SGP-M1,5G-NR,525,3,364.946,0.218,0,366.027,20498023403,1251100,,1,695,-86.6,-12.4,4.5,5,,1.299903,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,44,12524,0.2,0.2,0,284.6,44,3,18,17.5,104.7,1,64-QAM: 100.0,1 Layer: 100.0,
25:12.9,Home network,SGP-M1,5G-NR,525,3,364.946,0.218,0,366.027,20498023403,1251100,,1,695,-86.6,-12.4,4.5,5,,1.299903,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,50,14254,0.218,0.218,0,285.1,50,3,18,17.9,105.9,1,64-QAM: 100.0,1 Layer: 100.0,
25:12.9,Home network,SGP-M1,5G-NR,525,3,364.946,0.218,0,366.027,20498023403,1251100,,1,695,-87.1,-12.7,5.6,5,,1.299903,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,50,14254,0.218,0.218,0,285.1,50,3,18,17.9,105.9,1,64-QAM: 100.0,1 Layer: 100.0,
25:13.0,Home network,SGP-M1,5G-NR,525,3,364.946,0.218,0,361.429,20498023403,1251100,,1,695,-87.1,-12.7,5.6,5,,1.299903,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,50,14254,0.218,0.218,0,285.1,50,3,18,17.9,105.9,1,64-QAM: 100.0,1 Layer: 100.0,
25:13.0,Home network,SGP-M1,5G-NR,525,3,364.946,0.218,0,361.429,20498023403,1251100,,1,695,-87.1,-12.7,5.6,5,,1.299902,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,50,14254,0.218,0.218,0,285.1,50,3,18,17.9,105.9,1,64-QAM: 100.0,1 Layer: 100.0,
25:13.4,Home network,SGP-M1,5G-NR,525,3,347.21,0.218,0,361.429,20498023403,1251100,,1,695,-87.1,-12.7,5.6,5,,1.299902,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,50,14254,0.218,0.218,0,285.1,50,3,18,17.9,105.9,1,64-QAM: 100.0,1 Layer: 100.0,
25:13.4,Home network,SGP-M1,5G-NR,525,3,347.21,0.194,0,361.429,20498023403,1251100,,1,695,-87.1,-12.7,5.6,5,,1.299902,103.781486,0,30,98.28,98.28,D3-d10f2u2-U1,,1,50,14254,0.218,0.218,0,285.1,50,3,18,17.9,105.9,1,64-QAM: 100.0,1 Layer: 100.0,
